Road No.,LRPName,length,condition,roadName,Traffic,Criticality_scores
N106,LRP056a,2.0,0,Chittagong-Hathazari-Rangamati Road,6706.0,0.0011152330224593386
N702,LRP026a,2.0,0,Jessore (Daratana More)-Magura (Vaina More) Road,6731.0,0.0011152159190959026
N702,LRP036b,2.0,0,Jessore (Daratana More)-Magura (Vaina More) Road,6731.0,0.0011152159190959026
N702,LRP035b,2.0,0,Jessore (Daratana More)-Magura (Vaina More) Road,6731.0,0.0011152159190959026
N702,LRP035a,2.0,0,Jessore (Daratana More)-Magura (Vaina More) Road,6731.0,0.0011152159190959026
N702,LRP024c,2.0,0,Jessore (Daratana More)-Magura (Vaina More) Road,6731.0,0.0011152159190959026
N702,LRP038a,2.0,0,Jessore (Daratana More)-Magura (Vaina More) Road,6731.0,0.0011152159190959026
N702,LRP040a,2.0,0,Jessore (Daratana More)-Magura (Vaina More) Road,6731.0,0.0011152159190959026
N702,LRP040b,2.0,0,Jessore (Daratana More)-Magura (Vaina More) Road,6731.0,0.0011152159190959026
N702,LRP041a,2.0,0,Jessore (Daratana More)-Magura (Vaina More) Road,6731.0,0.0011152159190959026
N702,LRP035c,2.0,0,Jessore (Daratana More)-Magura (Vaina More) Road,6731.0,0.0011152159190959026
N702,LRP032a,2.0,0,Jessore (Daratana More)-Magura (Vaina More) Road,6731.0,0.0011152159190959026
N702,LRP033a,2.0,0,Jessore (Daratana More)-Magura (Vaina More) Road,6731.0,0.0011152159190959026
N702,LRP034a,2.0,0,Jessore (Daratana More)-Magura (Vaina More) Road,6731.0,0.0011152159190959026
N6,LRP146b,2.0,0,Kashinathpur-Dasuria-Natore-Rajshahi Road,6899.0,0.0011151009844936124
N6,LRP144b,2.0,0,Kashinathpur-Dasuria-Natore-Rajshahi Road,6899.0,0.0011151009844936124
N6,LRP141c,2.0,0,Kashinathpur-Dasuria-Natore-Rajshahi Road,6899.0,0.0011151009844936124
R280,LRP015c,2.0,0,Sylhet-Sunamganj Road,6991.0,0.001115038044116168
R746,LRP012a,2.0,0,Meherpur-Mujibnagar (BRD Camp) Road,7013.0,0.0011150229931563443
N506,LRP046b,2.0,0,Rangpur-Barobari-Kurigram Road,7064.0,0.0011149881022949348
N506,LRP001a,2.0,0,Rangpur-Barobari-Kurigram Road,7064.0,0.0011149881022949348
R545,LRP119b,2.0,2,Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road,7097.0,0.0011149655258551993
R545,LRP046d,2.0,1,Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road,7097.0,0.0011149655258551993
R545,LRP059b,2.0,2,Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road,7097.0,0.0011149655258551993
R545,LRP115a,2.0,2,Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road,7097.0,0.0011149655258551993
R545,LRP116b,2.0,2,Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road,7097.0,0.0011149655258551993
R545,LRP111e,2.0,1,Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road,7097.0,0.0011149655258551993
R545,LRP117a,2.0,3,Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road,7097.0,0.0011149655258551993
R140,LRP034a,2.0,3,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road,8032.0,0.0011143258600626927
N706,LRP008a,2.0,0,Jessore (Daratana More)-Benapole Road,8271.0,0.0011141623519082444
N706,LRP013a,2.0,0,Jessore (Daratana More)-Benapole Road,8271.0,0.0011141623519082444
N706,LRP007a,2.0,0,Jessore (Daratana More)-Benapole Road,8271.0,0.0011141623519082444
N706,LRP007b,2.0,0,Jessore (Daratana More)-Benapole Road,8271.0,0.0011141623519082444
N706,LRP027a,2.0,0,Jessore (Daratana More)-Benapole Road,8271.0,0.0011141623519082444
N803,LRP001a,2.0,0,Faridpur Town Old section (Alipur-Faridpur-SS Ghat) Town,8338.0,0.001114116514894236
R370,LRP025b,2.0,0,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,8726.0,0.001113851070693709
R370,LRP020b,2.0,0,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,8726.0,0.001113851070693709
R370,LRP023a,2.0,0,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,8726.0,0.001113851070693709
R370,LRP020c,2.0,0,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,8726.0,0.001113851070693709
R370,LRP009a,2.0,1,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,8726.0,0.001113851070693709
R370,LRP029c,2.0,0,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,8726.0,0.001113851070693709
R370,LRP008b,2.0,0,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,8726.0,0.001113851070693709
N5,LRP328b,2.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.0011137231375352077
N5,LRP328c,2.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.0011137231375352077
N5,LRP194a,2.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.0011137231375352077
N5,LRP325a,2.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.0011137231375352077
N104,LRP047c,2.0,0,Feni-Noakhali Road,9140.0,0.0011135678389952088
N104,LRP048a,2.0,1,Feni-Noakhali Road,9140.0,0.0011135678389952088
N7,LRP164a,2.0,0,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.0011134412741057823
N7,LRP116b,2.0,0,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.0011134412741057823
N7,LRP230a,2.0,0,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.0011134412741057823
N7,LRP129e,2.0,0,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.0011134412741057823
N7,LRP164b,2.0,0,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.0011134412741057823
N7,LRP144b,2.0,0,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.0011134412741057823
N7,LRP148a,2.0,0,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.0011134412741057823
N7,LRP190a,2.0,0,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.0011134412741057823
N7,LRP177b,2.0,0,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.0011134412741057823
N7,LRP213a,2.0,0,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.0011134412741057823
N7,LRP143a,2.0,0,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.0011134412741057823
N7,LRP185a,2.0,0,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.0011134412741057823
N704,LRP027a,2.0,0,Jhenaidah-Kushtia-Paksey Ferry-Dasuria Road,10324.0,0.0011127578237028794
R685,LRP003b,2.0,0,Rajshahi (Bindur More)-Nawhata-Chowmasia Road,10335.0,0.0011127502982229676
N2,LRP211a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP213a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP123c,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP213b,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP214a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP214b,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP176a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP221b,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP047c,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP145c,2.0,2,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP118d,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP160a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP201b,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP196a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP207a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP165c,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP117d,2.0,2,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP186a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP182d,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP209a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP169b,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP182a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP180c,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP225c,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP179a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP117a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP148a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP162d,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP169e,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP025b,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP132c,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP131b,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP043a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP116a,2.0,1,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP170i,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP171f,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP170h,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP170g,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP172b,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP283c,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP172c,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP227d,2.0,1,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP170f,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP146a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP126b,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP231c,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP233a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP234a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
N2,LRP127a,2.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.001112146207426408
R748,LRP039a,1.99,0,Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road,4340.0,0.0011112674263510478
N1,LRP373a,2.0,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.001111015333036019
N1,LRP291c,2.0,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.001111015333036019
N1,LRP296a,2.0,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.001111015333036019
N1,LRP410a,2.0,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.001111015333036019
N1,LRP310a,2.0,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.001111015333036019
N1,LRP172b,2.0,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.001111015333036019
N1,LRP408a,2.0,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.001111015333036019
N1,LRP171b,2.0,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.001111015333036019
N1,LRP288a,2.0,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.001111015333036019
R180,LRP001e,2.0,2,Laharpur-Jhinukmarket-Laboni More Road,13025.0,0.0011109099763172532
R180,LRP003a,2.0,1,Laharpur-Jhinukmarket-Laboni More Road,13025.0,0.0011109099763172532
R180,LRP001a,2.0,0,Laharpur-Jhinukmarket-Laboni More Road,13025.0,0.0011109099763172532
N809,LRP013a,1.98,0,Barishal-Laherhat-Veduria-Bhola-Illisha-Maju Chowdhuryhat-Lakshmipur Road,1754.0,0.0011074346481218555
N809,LRP013d,1.98,0,Barishal-Laherhat-Veduria-Bhola-Illisha-Maju Chowdhuryhat-Lakshmipur Road,1754.0,0.0011074346481218555
N4,LRP062a,2.0,0,Joydebpur-Tangail-Jamalpur Road,19183.0,0.0011066970758356958
R771,LRP031a,1.98,2,Rupsha-Fakirhat-Bagerhat Road,3127.0,0.001106504724569149
R745,LRP091a,1.98,0,Kushtia (Trimohoni)-Maherpur-Chuadanga-Jhenaidah Road,6242.0,0.0011043949562758637
R745,LRP098a,1.98,0,Kushtia (Trimohoni)-Maherpur-Chuadanga-Jhenaidah Road,6242.0,0.0011043949562758637
N7,LRP207b,1.98,2,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.0011023068613647245
N809,LRP030b,1.97,0,Barishal-Laherhat-Veduria-Bhola-Illisha-Maju Chowdhuryhat-Lakshmipur Road,1754.0,0.001101841543838412
N704,LRP068a,1.98,0,Jhenaidah-Kushtia-Paksey Ferry-Dasuria Road,10324.0,0.0011016302454658507
R890,LRP046a,1.97,0,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,4094.0,0.0011002646821430657
R890,LRP031a,1.97,0,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,4094.0,0.0011002646821430657
R745,LRP044b,1.97,0,Kushtia (Trimohoni)-Maherpur-Chuadanga-Jhenaidah Road,6242.0,0.0010988172039714402
R745,LRP052a,1.97,0,Kushtia (Trimohoni)-Maherpur-Chuadanga-Jhenaidah Road,6242.0,0.0010988172039714402
N7,LRP209a,1.97,1,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.0010967396549941956
N704,LRP035a,1.97,0,Jhenaidah-Kushtia-Paksey Ferry-Dasuria Road,10324.0,0.0010960664563473364
R870,LRP023a,1.96,0,Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road,3866.0,0.0010948324452547554
R890,LRP087a,1.96,0,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,4094.0,0.00109467958223371
R890,LRP047c,1.96,0,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,4094.0,0.00109467958223371
R890,LRP047a,1.96,0,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,4094.0,0.00109467958223371
R745,LRP099a,1.96,0,Kushtia (Trimohoni)-Maherpur-Chuadanga-Jhenaidah Road,6242.0,0.0010932394516670165
N809,LRP014a,1.95,0,Barishal-Laherhat-Veduria-Bhola-Illisha-Maju Chowdhuryhat-Lakshmipur Road,1754.0,0.0010906553352715244
N809,LRP014b,1.95,0,Barishal-Laherhat-Veduria-Bhola-Illisha-Maju Chowdhuryhat-Lakshmipur Road,1754.0,0.0010906553352715244
N809,LRP015b,1.95,0,Barishal-Laherhat-Veduria-Bhola-Illisha-Maju Chowdhuryhat-Lakshmipur Road,1754.0,0.0010906553352715244
N809,LRP030a,1.95,0,Barishal-Laherhat-Veduria-Bhola-Illisha-Maju Chowdhuryhat-Lakshmipur Road,1754.0,0.0010906553352715244
N809,LRP015a,1.95,0,Barishal-Laherhat-Veduria-Bhola-Illisha-Maju Chowdhuryhat-Lakshmipur Road,1754.0,0.0010906553352715244
R890,LRP085a,1.95,0,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,4094.0,0.0010890944823243542
R890,LRP034a,1.95,0,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,4094.0,0.0010890944823243542
R890,LRP038a,1.95,0,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,4094.0,0.0010890944823243542
R556,LRP022d,1.95,0,Mithapukur-Shahebganj-Maddahpara-Fulbaria Road,4274.0,0.0010889744167130334
R745,LRP051a,1.95,0,Kushtia (Trimohoni)-Maherpur-Chuadanga-Jhenaidah Road,6242.0,0.001087661699362593
R745,LRP106a,1.95,0,Kushtia (Trimohoni)-Maherpur-Chuadanga-Jhenaidah Road,6242.0,0.001087661699362593
N506,LRP014a,1.95,1,Rangpur-Barobari-Kurigram Road,7064.0,0.0010871133997375614
N5,LRP471a,1.95,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.0010858800590968275
N5,LRP475a,1.95,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.0010858800590968275
N7,LRP189a,1.95,0,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.0010856052422531378
N7,LRP163a,1.95,0,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.0010856052422531378
N704,LRP068b,1.95,0,Jhenaidah-Kushtia-Paksey Ferry-Dasuria Road,10324.0,0.0010849388781103075
R890,LRP047b,1.94,0,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,4094.0,0.0010835093824149984
R755,LRP007c,1.94,0,Jessore (Rajarhat)-Monirampur-Keshabpur-Chuknagar Road,4765.0,0.0010830640997686147
N6,LRP141a,1.94,0,Kashinathpur-Dasuria-Natore-Rajshahi Road,6899.0,0.001081647954958804
R558,LRP004c,1.93,0,Maheshpur at R556 to Barapukuria Road,1984.0,0.001079317283044052
R720,LRP025c,1.93,0,Magura-Narail Road,3095.0,0.0010785838121444443
R557,LRP011b,1.93,0,Madhypara-Badarganj Road,3426.0,0.0010783652893111677
R890,LRP093a,1.93,0,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,4094.0,0.0010779242825056429
R890,LRP027a,1.93,0,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,4094.0,0.0010779242825056429
N7,LRP161c,1.93,0,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.0010744708295120798
R557,LRP012a,1.92,2,Madhypara-Badarganj Road,3426.0,0.001072777904392457
R556,LRP025a,1.92,0,Mithapukur-Shahebganj-Maddahpara-Fulbaria Road,4274.0,0.0010722209641482177
R745,LRP065a,1.92,0,Kushtia (Trimohoni)-Maherpur-Chuadanga-Jhenaidah Road,6242.0,0.0010709284424493225
R745,LRP051b,1.92,1,Kushtia (Trimohoni)-Maherpur-Chuadanga-Jhenaidah Road,6242.0,0.0010709284424493225
N704,LRP069b,1.92,0,Jhenaidah-Kushtia-Paksey Ferry-Dasuria Road,10324.0,0.0010682475107547643
R749,LRP007a,1.91,0,Darsana-Mujibnagar Road,6274.0,0.0010653297829934345
R212,LRP005c,1.9,2,Akdaria (C&B Bazar)-Shekher Bazar-Puradia-Agarpur Road,1871.0,0.0010626137723004692
R212,LRP011d,1.9,2,Akdaria (C&B Bazar)-Shekher Bazar-Puradia-Agarpur Road,1871.0,0.0010626137723004692
R558,LRP004d,1.9,0,Maheshpur at R556 to Barapukuria Road,1984.0,0.001062540330457875
R151,LRP001b,1.9,1,Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road,2328.0,0.0010623167552910396
R881,LRP029a,1.9,2,Amtali-Khepupara-Kuakata Road,2638.0,0.0010621152776697635
R720,LRP025d,1.9,0,Magura-Narail Road,3095.0,0.0010618182606603338
R771,LRP006b,1.9,0,Rupsha-Fakirhat-Bagerhat Road,3127.0,0.0010617974629703955
R160,LRP043b,1.9,1,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road,3435.0,0.0010615972852047405
R548,LRP004b,1.9,0,Naogaon-Atrai-Natore Road,4031.0,0.0010612099282296418
R890,LRP095a,1.9,0,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,4094.0,0.0010611689827775758
R890,LRP033a,1.9,0,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,4094.0,0.0010611689827775758
R360,LRP065b,1.9,2,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,4103.0,0.001061163133427281
R556,LRP033a,1.9,0,Mithapukur-Shahebganj-Maddahpara-Fulbaria Road,4274.0,0.0010610519957716736
R755,LRP024b,1.9,0,Jessore (Rajarhat)-Monirampur-Keshabpur-Chuknagar Road,4765.0,0.0010607328812166847
R745,LRP110b,1.9,1,Kushtia (Trimohoni)-Maherpur-Chuadanga-Jhenaidah Road,6242.0,0.0010597729378404753
N106,LRP040a,1.9,0,Chittagong-Hathazari-Rangamati Road,6706.0,0.0010594713713363716
N702,LRP003b,1.9,0,Jessore (Daratana More)-Magura (Vaina More) Road,6731.0,0.0010594551231411075
R746,LRP011a,1.9,0,Meherpur-Mujibnagar (BRD Camp) Road,7013.0,0.0010592718434985272
R545,LRP073a,1.9,2,Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road,7097.0,0.0010592172495624394
N706,LRP016a,1.9,0,Jessore (Daratana More)-Benapole Road,8271.0,0.0010584542343128323
